X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-10385778.5415,5612970.8143,0031XX GIRARD AVE S,MP2019703454        ,5     ,2019/06/19 00:00:00+00,1440,2019/06/18 00:00:00+00,2019/06/19 14:40:00+00,1700,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/20 00:00:00+00,14074,-93.29703,44.94565,-10385778.5415,5612970.8143,South Uptown,2019/06/20 00:00:00+00,2022/04/16 07:00:15+00,18842
-10381384.178,5613813.6675,0028XX 12TH AVE S,MP2019703455        ,3     ,2019/06/19 00:00:00+00,1449,2019/06/16 00:00:00+00,2019/06/19 14:49:00+00,1400,THEFT   ,OTHER THEFT                   ,07 ,2019/06/20 00:00:00+00,21915,-93.25756,44.95101,-10381384.178,5613813.6675,Midtown Phillips,2019/06/20 00:00:00+00,2022/03/17 09:10:31+00,18843
-10386386.2113,5627103.8905,0017XX 44TH AVE N,MP2019703456        ,4     ,2019/06/19 00:00:00+00,1500,2019/06/18 00:00:00+00,2019/06/19 15:00:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/20 00:00:00+00,22747,-93.30249,45.03544,-10386386.2113,5627103.8905,Victory,2019/06/20 00:00:00+00,2022/03/17 09:10:31+00,18844
-10383807.5102,5616334.9594,0015XX LASALLE AVE,MP2019703457        ,1     ,2019/06/19 00:00:00+00,1501,2019/06/19 00:00:00+00,2019/06/19 15:01:00+00,230,THEFT   ,OTHER THEFT                   ,07 ,2019/06/20 00:00:00+00,15055,-93.27932,44.96704,-10383807.5102,5616334.9594,Loring Park,2019/06/20 00:00:00+00,2022/03/17 09:10:31+00,18845
-10386281.1157,5612005.3134,0015XX 35TH ST W,MP2019703461        ,5     ,2019/06/19 00:00:00+00,1548,2019/06/18 00:00:00+00,2019/06/19 15:48:00+00,2000,THEFT   ,OTHER THEFT                   ,07 ,2019/06/20 00:00:00+00,11756,-93.30155,44.93952,-10386281.1157,5612005.3134,East Bde Maka Ska,2019/06/20 00:00:00+00,2022/03/17 09:10:31+00,18847
-10378489.2365,5613822.3079,0028XX 28TH AVE S,MP2019703463        ,3     ,2019/06/19 00:00:00+00,1727,2019/06/18 00:00:00+00,2019/06/19 17:27:00+00,1630,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/20 00:00:00+00,19099,-93.23155,44.95107,-10378489.2365,5613822.3079,Longfellow,2019/06/20 00:00:00+00,2022/03/17 09:10:31+00,18848
-10380833.5825,5605900.4224,0056XX BLOOMINGTON AVE,MP2019703464        ,3     ,2019/06/19 00:00:00+00,1805,2019/06/09 00:00:00+00,2019/06/19 18:05:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/20 00:00:00+00,,-93.25261,44.90068,-10380833.5825,5605900.4224,Diamond Lake,2019/06/20 00:00:00+00,2022/03/17 09:10:31+00,18849
-10383325.3499,5616762.3157,0012XX 2ND AVE S,MP2019703471        ,1     ,2019/06/20 00:00:00+00,824,2019/06/19 00:00:00+00,2019/06/20 08:24:00+00,1605,THEFT   ,OTHER THEFT                   ,07 ,2019/06/20 00:00:00+00,25845,-93.27499,44.96976,-10383325.3499,5616762.3157,Loring Park,2019/06/20 00:00:00+00,2022/03/17 09:10:31+00,18853
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019703477        ,1     ,2019/06/20 00:00:00+00,1052,2019/06/16 00:00:00+00,2019/06/20 10:52:00+00,15,THEFT   ,OTHER THEFT                   ,07 ,2019/06/20 00:00:00+00,16701,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/06/20 00:00:00+00,2022/03/17 09:10:31+00,18855
-10386270.9865,5613537.2334,0015XX LAGOON AVE,MP2019703479        ,5     ,2019/06/20 00:00:00+00,1059,2019/06/19 00:00:00+00,2019/06/20 10:59:00+00,1800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/20 00:00:00+00,19969,-93.30145,44.94926,-10386270.9865,5613537.2334,East Isles,2019/06/20 00:00:00+00,2022/03/17 09:10:31+00,18857
-10384495.8481,5614383.2063,0026XX HARRIET AVE,MP2019703485        ,5     ,2019/06/20 00:00:00+00,1214,2019/06/12 00:00:00+00,2019/06/20 12:14:00+00,1200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/20 00:00:00+00,16760,-93.28551,44.95463,-10384495.8481,5614383.2063,Whittier,2019/06/20 00:00:00+00,2022/03/17 09:10:31+00,18859
-10378074.5804,5606920.1951,0030XX 53RD ST E,MP2019703486        ,3     ,2019/06/20 00:00:00+00,1216,2019/06/19 00:00:00+00,2019/06/20 12:16:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/20 00:00:00+00,18276,-93.22783,44.90717,-10378074.5804,5606920.1951,Keewaydin,2019/06/20 00:00:00+00,2022/03/17 09:10:31+00,18860
-10387708.8153,5605757.3047,0027XX 57TH ST W,MP2019703491        ,5     ,2019/06/20 00:00:00+00,1305,2019/06/16 00:00:00+00,2019/06/20 13:05:00+00,100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/21 00:00:00+00,13549,-93.31437,44.89977,-10387708.8153,5605757.3047,Armatage,2019/06/21 00:00:00+00,2022/03/17 09:10:31+00,18865
-10378483.6876,5620760.0675,0020XX KENNEDY ST NE,MP2019703492        ,2     ,2019/06/20 00:00:00+00,1313,2019/06/18 00:00:00+00,2019/06/20 13:13:00+00,1600,THEFT   ,OTHER THEFT                   ,07 ,2019/06/21 00:00:00+00,17614,-93.2315,44.99516,-10378483.6876,5620760.0675,Como,2019/06/21 00:00:00+00,2022/03/17 09:10:31+00,18866
-10383751.7703,5617954.2505,0004XX 10TH ST N,MP2019703498        ,1     ,2019/06/20 00:00:00+00,1605,2019/06/09 00:00:00+00,2019/06/20 16:05:00+00,2200,THEFT   ,OTHER THEFT                   ,07 ,2019/06/21 00:00:00+00,,-93.27882,44.97733,-10383751.7703,5617954.2505,Downtown West,2019/06/21 00:00:00+00,2022/03/17 09:10:31+00,18868
-10378410.6416,5612862.8947,0028XX 32ND ST E,MP2019703499        ,3     ,2019/06/20 00:00:00+00,1611,2019/06/19 00:00:00+00,2019/06/20 16:11:00+00,1800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/21 00:00:00+00,15801,-93.23084,44.94497,-10378410.6416,5612862.8947,Longfellow,2019/06/21 00:00:00+00,2022/03/17 09:10:31+00,18869
-10387690.9671,5627520.1347,0045XX THOMAS AVE N,MP2019703502        ,4     ,2019/06/20 00:00:00+00,1632,2019/06/13 00:00:00+00,2019/06/20 16:32:00+00,1900,THEFT   ,OTHER THEFT                   ,07 ,2019/06/21 00:00:00+00,10096,-93.31421,45.03809,-10387690.9671,5627520.1347,Victory,2019/06/21 00:00:00+00,2022/03/17 09:10:31+00,18872
-10385061.9197,5614383.2631,0026XX BRYANT AVE S,MP2019703504        ,5     ,2019/06/20 00:00:00+00,1913,2019/06/19 00:00:00+00,2019/06/20 19:13:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/21 00:00:00+00,16098,-93.29059,44.95463,-10385061.9197,5614383.2631,Lowry Hill East,2019/06/21 00:00:00+00,2022/03/17 09:10:31+00,18873
-10385643.3918,5612146.6462,0034XX FREMONT AVE S,MP2019703508        ,5     ,2019/06/21 00:00:00+00,850,2019/06/20 00:00:00+00,2019/06/21 08:50:00+00,2000,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/21 00:00:00+00,14083,-93.29582,44.94041,-10385643.3918,5612146.6462,South Uptown,2019/06/21 00:00:00+00,2022/04/16 07:00:15+00,18876
-10385348.6132,5613810.1158,0028XX DUPONT AVE S,MP2019703509        ,5     ,2019/06/21 00:00:00+00,928,2019/06/20 00:00:00+00,2019/06/21 09:28:00+00,1720,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/21 00:00:00+00,19775,-93.29317,44.95099,-10385348.6132,5613810.1158,Lowry Hill East,2019/06/21 00:00:00+00,2022/03/17 09:10:31+00,18877
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019703516        ,1     ,2019/06/21 00:00:00+00,1222,2019/06/19 00:00:00+00,2019/06/21 12:22:00+00,2330,THEFT   ,OTHER THEFT                   ,07 ,2019/06/21 00:00:00+00,17874,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/06/21 00:00:00+00,2022/03/17 09:10:31+00,18881
-10386187.9514,5618139.2161,0002XX JAMES AVE N,MP2019703520        ,4     ,2019/06/21 00:00:00+00,1324,2019/06/19 00:00:00+00,2019/06/21 13:24:00+00,1800,THEFT   ,OTHER THEFT                   ,07 ,2019/06/21 00:00:00+00,15721,-93.30071,44.97851,-10386187.9514,5618139.2161,Harrison,2019/06/21 00:00:00+00,2022/03/17 09:10:31+00,18884
-10381184.4934,5616474.3224,0008XX 13TH AVE S,MP2019703525        ,1     ,2019/06/21 00:00:00+00,1511,2019/06/17 00:00:00+00,2019/06/21 15:11:00+00,1230,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/21 00:00:00+00,20571,-93.25576,44.96793,-10381184.4934,5616474.3224,Elliot Park,2019/06/21 00:00:00+00,2022/03/17 09:10:31+00,18885
-10386892.6234,5618706.7479,0004XX OLIVER AVE N,MP2019703527        ,4     ,2019/06/21 00:00:00+00,1335,2019/06/14 00:00:00+00,2019/06/21 13:35:00+00,1511,THEFT   ,OTHER THEFT                   ,07 ,2019/06/22 00:00:00+00,15655,-93.30704,44.98211,-10386892.6234,5618706.7479,Harrison,2019/06/22 00:00:00+00,2022/03/17 09:10:31+00,18886
-10383807.3164,5616693.773,0013XX LASALLE AVE,MP2019703528        ,1     ,2019/05/23 00:00:00+00,1514,2019/05/23 00:00:00+00,2019/05/23 15:14:00+00,1500,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/22 00:00:00+00,16714,-93.27932,44.96932,-10383807.3164,5616693.773,Loring Park,2019/06/22 00:00:00+00,2022/03/17 09:10:31+00,18887
-10386678.4857,5619330.5156,0019XX 8TH AVE N,MP2019703529        ,4     ,2019/06/21 00:00:00+00,1612,2019/06/20 00:00:00+00,2019/06/21 16:12:00+00,800,THEFT   ,OTHER THEFT                   ,07 ,2019/06/22 00:00:00+00,16338,-93.30512,44.98608,-10386678.4857,5619330.5156,Willard - Hay,2021/02/25 00:00:00+00,2022/03/17 09:10:31+00,18888
-10385348.6132,5613810.1158,0028XX DUPONT AVE S,MP2019703530        ,5     ,2019/06/21 00:00:00+00,1815,2019/06/17 00:00:00+00,2019/06/21 18:15:00+00,1350,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/22 00:00:00+00,19775,-93.29317,44.95099,-10385348.6132,5613810.1158,Lowry Hill East,2019/06/22 00:00:00+00,2022/03/17 09:10:31+00,18889
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019703531        ,1     ,2019/06/21 00:00:00+00,1937,2019/06/20 00:00:00+00,2019/06/21 19:37:00+00,2300,THEFT   ,OTHER THEFT                   ,07 ,2019/06/22 00:00:00+00,17120,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/06/22 00:00:00+00,2022/03/17 09:10:31+00,18890
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019703534        ,1     ,2019/06/22 00:00:00+00,239,2019/06/22 00:00:00+00,2019/06/22 02:39:00+00,115,THEFT   ,OTHER THEFT                   ,07 ,2019/06/22 00:00:00+00,16700,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/06/22 00:00:00+00,2022/03/17 09:10:31+00,18891
-10382585.8587,5608607.327,0005XX 47TH ST E,MP2019703538        ,3     ,2019/06/22 00:00:00+00,909,2019/06/21 00:00:00+00,2019/06/22 09:09:00+00,0,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/23 00:00:00+00,12718,-93.26835,44.9179,-10382585.8587,5608607.327,Field,2019/06/23 00:00:00+00,2022/03/17 09:10:31+00,18892
-10383325.3499,5616762.3157,0012XX 2ND AVE S,MP2019703539        ,1     ,2019/06/22 00:00:00+00,933,2019/06/16 00:00:00+00,2019/06/22 09:33:00+00,900,THEFT   ,OTHER THEFT                   ,07 ,2019/06/23 00:00:00+00,16615,-93.27499,44.96976,-10383325.3499,5616762.3157,Downtown West,2019/06/23 00:00:00+00,2022/03/17 09:10:31+00,18893
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019703543        ,1     ,2019/06/22 00:00:00+00,1057,2019/06/22 00:00:00+00,2019/06/22 10:57:00+00,1,THEFT   ,OTHER THEFT                   ,07 ,2019/06/24 00:00:00+00,16701,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18895
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019703546        ,1     ,2019/06/22 00:00:00+00,1334,2019/06/21 00:00:00+00,2019/06/22 13:34:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/24 00:00:00+00,17246,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18896
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019703548        ,1     ,2019/06/22 00:00:00+00,1434,2019/06/21 00:00:00+00,2019/06/22 14:34:00+00,2300,THEFT   ,OTHER THEFT                   ,07 ,2019/06/24 00:00:00+00,16701,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18897
-10384810.7241,5604741.2701,0060XX LYNDALE AVE S,MP2019703549        ,5     ,2019/06/22 00:00:00+00,1440,2019/06/21 00:00:00+00,2019/06/22 14:40:00+00,1345,THEFT   ,OTHER THEFT                   ,07 ,2019/06/24 00:00:00+00,21972,-93.28834,44.89331,-10384810.7241,5604741.2701,Windom,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18898
-10385061.9197,5614383.2631,0026XX BRYANT AVE S,MP2019703552        ,5     ,2019/06/22 00:00:00+00,1512,2019/06/22 00:00:00+00,2019/06/22 15:12:00+00,900,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/24 00:00:00+00,16077,-93.29059,44.95463,-10385061.9197,5614383.2631,Lowry Hill East,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18900
-10375537.3889,5606782.6981,0053XX 48TH AVE S,MP2019703553        ,3     ,2019/06/22 00:00:00+00,1647,2019/06/20 00:00:00+00,2019/06/22 16:47:00+00,1600,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/24 00:00:00+00,,-93.20503,44.9063,-10375537.3889,5606782.6981,Minnehaha,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18901
-10377590.1339,5610877.9601,0033XX 39TH ST E,MP2019703555        ,3     ,2019/06/22 00:00:00+00,1809,2019/06/21 00:00:00+00,2019/06/22 18:09:00+00,2200,THEFT   ,OTHER THEFT                   ,07 ,2019/06/24 00:00:00+00,18422,-93.22347,44.93235,-10377590.1339,5610877.9601,Hiawatha,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18902
-10384458.8248,5617141.3098,0004XX MAPLE ST,MP2019703557        ,1     ,2019/06/22 00:00:00+00,1906,2019/06/22 00:00:00+00,2019/06/22 19:06:00+00,1800,THEFT   ,OTHER THEFT                   ,07 ,2019/06/24 00:00:00+00,15120,-93.28518,44.97217,-10384458.8248,5617141.3098,Loring Park,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18903
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019703559        ,1     ,2019/06/23 00:00:00+00,336,2019/06/23 00:00:00+00,2019/06/23 03:36:00+00,230,THEFT   ,OTHER THEFT                   ,07 ,2019/06/24 00:00:00+00,,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18905
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019703560        ,1     ,2019/06/23 00:00:00+00,430,2019/06/23 00:00:00+00,2019/06/23 04:30:00+00,200,THEFT   ,OTHER THEFT                   ,07 ,2019/06/24 00:00:00+00,16700,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18906
-10378471.6483,5622745.1607,0020XX 19TH AVE NE,MP2019703563        ,2     ,2019/06/23 00:00:00+00,829,2019/06/22 00:00:00+00,2019/06/23 08:29:00+00,1455,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/24 00:00:00+00,17223,-93.23139,45.00777,-10378471.6483,5622745.1607,Windom Park,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18907
-10389108.0037,5613311.0044,0037XX 30 1/2 ST W,MP2019703565        ,5     ,2019/06/23 00:00:00+00,936,2019/06/22 00:00:00+00,2019/06/23 09:36:00+00,1830,THEFT   ,OTHER THEFT                   ,07 ,2019/06/24 00:00:00+00,16295,-93.32694,44.94782,-10389108.0037,5613311.0044,West Maka Ska,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18909
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019703566        ,1     ,2019/06/23 00:00:00+00,948,2019/06/23 00:00:00+00,2019/06/23 09:48:00+00,120,THEFT   ,OTHER THEFT                   ,07 ,2019/06/24 00:00:00+00,16701,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18910
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019703567        ,1     ,2019/06/23 00:00:00+00,1002,2019/06/23 00:00:00+00,2019/06/23 10:02:00+00,130,THEFT   ,OTHER THEFT                   ,07 ,2019/06/24 00:00:00+00,16701,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18911
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019703568        ,1     ,2019/06/23 00:00:00+00,1103,2019/06/22 00:00:00+00,2019/06/23 11:03:00+00,130,THEFT   ,OTHER THEFT                   ,07 ,2019/06/24 00:00:00+00,17874,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18912
-10383162.7502,5619720.0064,0007XX 1ST ST N,MP2019703572        ,1     ,2019/06/23 00:00:00+00,1338,2019/06/22 00:00:00+00,2019/06/23 13:38:00+00,1330,THEFT   ,OTHER THEFT                   ,07 ,2019/06/24 00:00:00+00,16911,-93.27353,44.98855,-10383162.7502,5619720.0064,North Loop,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18915
-10381783.6851,5618590.3629,0003XX 1ST ST S,MP2019703573        ,1     ,2019/06/23 00:00:00+00,1420,2019/06/21 00:00:00+00,2019/06/23 14:20:00+00,2359,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/24 00:00:00+00,18615,-93.26114,44.98137,-10381783.6851,5618590.3629,Downtown West,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18916
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019703578        ,1     ,2019/06/23 00:00:00+00,2145,2019/06/23 00:00:00+00,2019/06/23 21:45:00+00,100,THEFT   ,OTHER THEFT                   ,07 ,2019/06/24 00:00:00+00,16701,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18919
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019703582        ,1     ,2019/06/24 00:00:00+00,920,2019/06/22 00:00:00+00,2019/06/24 09:20:00+00,2200,THEFT   ,OTHER THEFT                   ,07 ,2019/06/24 00:00:00+00,16701,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18921
-10384109.5084,5615852.4694,0002XX RIDGEWOOD AVE,MP2019703584        ,5     ,2019/06/24 00:00:00+00,954,2019/06/22 00:00:00+00,2019/06/24 09:54:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/24 00:00:00+00,16767,-93.28204,44.96397,-10384109.5084,5615852.4694,Steven's Square - Loring Heights,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18922
-10381170.5824,5606903.7116,0013XX 53RD ST E,MP2019703586        ,3     ,2019/06/24 00:00:00+00,1101,2019/06/21 00:00:00+00,2019/06/24 11:01:00+00,1900,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/24 00:00:00+00,13932,-93.25564,44.90707,-10381170.5824,5606903.7116,Hale,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18924
-10383094.1205,5617413.6465,0009XX MARQUETTE AVE,MP2019703589        ,1     ,2019/06/24 00:00:00+00,1110,2019/06/22 00:00:00+00,2019/06/24 11:10:00+00,1700,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/24 00:00:00+00,15153,-93.27292,44.9739,-10383094.1205,5617413.6465,Downtown West,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18926
-10379011.7036,5614669.9747,0025XX 25TH AVE S,MP2019703590        ,3     ,2019/06/24 00:00:00+00,1115,2019/06/01 00:00:00+00,2019/06/24 11:15:00+00,0,THEFT   ,OTHER THEFT                   ,07 ,2019/06/24 00:00:00+00,25751,-93.23624,44.95646,-10379011.7036,5614669.9747,Longfellow,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18927
-10382512.6192,5626378.2737,0034XX MAIN ST NE,MP2019703596        ,2     ,2019/06/24 00:00:00+00,1233,2019/06/20 00:00:00+00,2019/06/24 12:33:00+00,1100,THEFT   ,OTHER THEFT                   ,07 ,2019/06/24 00:00:00+00,22280,-93.26769,45.03084,-10382512.6192,5626378.2737,Columbia Park,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18929
-10383751.7703,5617954.2505,0004XX 10TH ST N,MP2019703597        ,1     ,2019/06/24 00:00:00+00,1302,2019/06/23 00:00:00+00,2019/06/24 13:02:00+00,1900,THEFT   ,OTHER THEFT                   ,07 ,2019/06/24 00:00:00+00,21655,-93.27882,44.97733,-10383751.7703,5617954.2505,Downtown West,2019/06/24 00:00:00+00,2022/03/17 09:10:31+00,18930
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019703603        ,1     ,2019/06/24 00:00:00+00,1547,2019/06/13 00:00:00+00,2019/06/24 15:47:00+00,2330,THEFT   ,OTHER THEFT                   ,07 ,2019/06/25 00:00:00+00,17120,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/06/25 00:00:00+00,2022/03/17 09:10:31+00,18933
-10379963.7475,5610448.9147,0040XX 19TH AVE S,MP2019703604        ,3     ,2019/06/24 00:00:00+00,1549,2019/06/17 00:00:00+00,2019/06/24 15:49:00+00,1,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/25 00:00:00+00,13118,-93.2448,44.92962,-10379963.7475,5610448.9147,Standish,2019/06/25 00:00:00+00,2022/03/17 09:10:31+00,18934
-10380744.5008,5612293.4148,0015XX 34TH ST E,MP2019703608        ,3     ,2019/06/24 00:00:00+00,1129,2019/06/23 00:00:00+00,2019/06/24 11:29:00+00,1100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/25 00:00:00+00,19304,-93.25181,44.94135,-10380744.5008,5612293.4148,Powderhorn Park,2019/06/25 00:00:00+00,2022/03/17 09:10:31+00,18936
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019703609        ,1     ,2019/06/24 00:00:00+00,1824,2019/06/22 00:00:00+00,2019/06/24 18:24:00+00,0,THEFT   ,OTHER THEFT                   ,07 ,2019/06/25 00:00:00+00,16700,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/06/25 00:00:00+00,2022/03/17 09:10:31+00,18937
-10379963.7475,5610448.9147,0040XX 19TH AVE S,MP2019703610        ,3     ,2019/06/24 00:00:00+00,905,2019/06/22 00:00:00+00,2019/06/24 09:05:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/25 00:00:00+00,13134,-93.2448,44.92962,-10379963.7475,5610448.9147,Standish,2019/06/25 00:00:00+00,2022/03/17 09:10:31+00,18938
-10384022.9381,5617047.0789,0004XX GREENWAY GABLES,MP2019703611        ,1     ,2019/06/24 00:00:00+00,1853,2019/06/24 00:00:00+00,2019/06/24 18:53:00+00,1530,THEFT   ,OTHER THEFT                   ,07 ,2019/06/25 00:00:00+00,,-93.28126,44.97157,-10384022.9381,5617047.0789,Downtown West,2019/06/25 00:00:00+00,2022/03/17 09:10:31+00,18939
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019703612        ,1     ,2019/06/24 00:00:00+00,1906,2019/06/23 00:00:00+00,2019/06/24 19:06:00+00,0,THEFT   ,OTHER THEFT                   ,07 ,2019/06/25 00:00:00+00,16701,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/06/25 00:00:00+00,2022/03/17 09:10:31+00,18940
-10380594.8866,5615373.244,0016XX 22ND ST E,MP2019703613        ,3     ,2019/06/24 00:00:00+00,1934,2019/06/22 00:00:00+00,2019/06/24 19:34:00+00,2330,THEFT   ,OTHER THEFT                   ,07 ,2019/06/25 00:00:00+00,18794,-93.25047,44.96093,-10380594.8866,5615373.244,Seward,2019/06/25 00:00:00+00,2022/03/17 09:10:31+00,18941
-10386208.3459,5621709.1981,0016XX HILLSIDE AVE N,MP2019703619        ,4     ,2019/06/25 00:00:00+00,832,2019/06/24 00:00:00+00,2019/06/25 08:32:00+00,1430,THEFT   ,OTHER THEFT                   ,07 ,2019/06/25 00:00:00+00,14793,-93.30089,45.00119,-10386208.3459,5621709.1981,Jordan,2019/06/25 00:00:00+00,2022/03/17 09:10:31+00,18944
-10382111.9559,5616628.9855,0007XX 14TH ST E,MP2019703622        ,1     ,2019/06/25 00:00:00+00,932,2019/06/24 00:00:00+00,2019/06/25 09:32:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/25 00:00:00+00,20920,-93.26409,44.96891,-10382111.9559,5616628.9855,Elliot Park,2019/06/25 00:00:00+00,2022/03/17 09:10:31+00,18947
-10384217.2989,5619037.6264,0006XX OLSON MEMORIAL HWY,MP2019703623        ,1     ,2019/06/25 00:00:00+00,949,2019/06/24 00:00:00+00,2019/06/25 09:49:00+00,2030,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/06/25 00:00:00+00,17137,-93.28301,44.98422,-10384217.2989,5619037.6264,North Loop,2019/06/25 00:00:00+00,2022/03/17 09:10:31+00,18948
-10384458.8248,5617141.3098,0004XX MAPLE ST,MP2019703624        ,1     ,2019/06/25 00:00:00+00,1009,2019/06/24 00:00:00+00,2019/06/25 10:09:00+00,1218,THEFT   ,OTHER THEFT                   ,07 ,2019/06/25 00:00:00+00,17275,-93.28518,44.97217,-10384458.8248,5617141.3098,Loring Park,2019/06/25 00:00:00+00,2022/03/17 09:10:31+00,18949
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019703625        ,1     ,2019/06/25 00:00:00+00,1058,2019/06/23 00:00:00+00,2019/06/25 10:58:00+00,600,THEFT   ,OTHER THEFT                   ,07 ,2019/06/25 00:00:00+00,17250,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/06/25 00:00:00+00,2022/03/17 09:10:31+00,18950
